pkid,pbid,layers,variables,constraints,method,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
6,7,5,8,6,PenaltySolver,1.26953125,4.4921875,66.00815214521384,104,34.72870286926627,3.749037518631667,117760
6,8,5,8,6,PenaltySolver,0.9765625,3.41796875,416.08652260532693,101,33.020428971387446,3.7005390194244683,114688
6,9,5,8,6,PenaltySolver,0.5859375,1.5625,92.66738275072174,95,29.26566007360816,3.246276174671948,107520
6,0,5,8,6,CyclicSolver,0,99.70703125,434179687.5,119,6.242142161354423,4.920819560531527,134144
6,1,5,8,6,CyclicSolver,3.22265625,13.8671875,60.75272038071234,121,13.267471496481448,6.541855749674141,137216
6,2,5,8,6,CyclicSolver,0.68359375,24.4140625,1133.145496481045,112,12.011545511893928,5.899200572166592,126976
6,3,5,8,6,CyclicSolver,4.8828125,15.91796875,132.7781806138883,113,13.035489500965923,6.119168512988836,128000
6,4,5,8,6,CyclicSolver,0.09765625,62.40234375,50678417968.75,129,12.914801091887057,6.4821235202252865,145408
6,5,5,8,6,CyclicSolver,5.46875,23.53515625,115.69461479007913,102,11.001927126199007,5.2218307559378445,115712
6,6,5,8,6,CyclicSolver,5.17578125,42.1875,47.24892573400107,132,9.387636337894946,6.0812985971570015,149504
6,7,5,8,6,CyclicSolver,21.875,29.78515625,30.18987770426527,118,12.415159940253943,6.011905048973858,133120
6,8,5,8,6,CyclicSolver,1.66015625,9.27734375,262.37402291275197,120,13.017881077714264,5.79716207832098,136192
6,9,5,8,6,CyclicSolver,10.3515625,32.8125,44.05917965812721,132,14.062423727940768,6.795437860302627,149504
6,0,5,8,6,HeaSolver,0.48828125,2.1484375,197913867187.5,201,68.01754981419072,3.956181989517063,226304
6,1,5,8,6,HeaSolver,1.5625,3.61328125,94.14913497739347,201,67.74735909700394,4.075232627801597,226304
6,2,5,8,6,HeaSolver,1.07421875,2.63671875,1980.6396286311037,201,67.7370216739364,4.1356747332029045,226304
6,3,5,8,6,HeaSolver,0.9765625,3.61328125,187.80385017813737,201,67.216424647253,3.9785372759215534,226304
6,4,5,8,6,HeaSolver,0.68359375,2.05078125,198514062500.0,201,67.96486694505438,4.028228601906449,226304
6,5,5,8,6,HeaSolver,0.9765625,3.515625,188.5040454896371,201,67.47696407046169,4.231650937348604,226304
6,6,5,8,6,HeaSolver,1.07421875,2.63671875,197.77792948972206,201,67.59509898908436,4.014086691662669,226304
6,7,5,8,6,HeaSolver,0.48828125,1.66015625,57.07973842626968,201,67.53859642427415,3.9724204996600747,226304
6,8,5,8,6,HeaSolver,0.68359375,2.9296875,398.9087882646824,201,67.75700273597613,4.206203767098486,226304
6,9,5,8,6,HeaSolver,1.7578125,3.22265625,87.41315098339123,201,67.89916931279004,4.102658424992114,226304
6,0,1,8,6,ChocoSolver,0.09765625,100.0,199804687.5,26,0.23726032441481948,0.6417158734984696,29696
6,1,1,8,6,ChocoSolver,100.0,100.0,0.0,22,0.18633550545200706,0.5567905493080616,25600
6,2,1,8,6,ChocoSolver,6.34765625,100.0,13.589843614101564,30,0.35256588691845536,0.7467650137841702,34816
6,3,1,8,6,ChocoSolver,100.0,100.0,0.0,21,0.171655154787004,0.495755129493773,24576
6,4,1,8,6,ChocoSolver,2.44140625,100.0,792089843.75,26,0.32758853724226356,0.6260120267979801,29696
6,5,1,8,6,ChocoSolver,100.0,100.0,0.0,22,0.2335034324787557,0.5363393472507596,25600
6,6,1,8,6,ChocoSolver,14.55078125,100.0,0.4293945308206054,33,0.35347299790009856,0.8097310718148947,37888
6,7,1,8,6,ChocoSolver,14.16015625,100.0,0.08415421191993294,30,0.30488815950229764,0.7601662003435194,34816
6,8,1,8,6,ChocoSolver,1.171875,100.0,1.8044921838910157,28,0.34591486118733883,0.7140215937979519,31744
6,9,1,8,6,ChocoSolver,21.2890625,100.0,0.4801432288465712,35,0.33455712301656604,0.8145283833146095,39936
7,0,5,18,9,PenaltySolver,0,0,636.087987645162,114,1954.2600672701374,2921.2475271387957,129024
7,1,5,18,9,PenaltySolver,0,0.09765625,143.89022543175443,124,1895.7234942954965,3155.3195543945767,140288
7,2,5,18,9,PenaltySolver,0,0,266.5261577337313,90,1274.7136731077917,2908.252863978967,102400
7,3,5,18,9,PenaltySolver,0,0,586.394155197966,98,1507.9597347648814,2607.3058495097794,110592
7,4,5,18,9,PenaltySolver,0,0,287.17431622676605,105,1790.7336872690357,2906.368064609822,118784
7,5,5,18,9,PenaltySolver,0,0.09765625,211.92164054023132,96,1431.7907667416148,2583.91983168805,108544
7,6,5,18,9,PenaltySolver,0,0,412.50781225734835,111,1915.6430066647008,2974.3203780595213,125952
7,7,5,18,9,PenaltySolver,0,0.1953125,417.55743925108413,85,1592.4270861865953,2532.6895219753496,96256
7,8,5,18,9,PenaltySolver,0,0.1953125,174.49902337933366,94,1368.1078045056202,2667.639899839647,106496
7,9,5,18,9,PenaltySolver,0,0,321.2255044234477,86,696.0654564206488,728.4678792152554,97280
7,0,5,18,9,CyclicSolver,0,0.29296875,463.8967768798532,100,1118.1220739190467,2572.0103550702333,113664
7,1,5,18,9,CyclicSolver,0,100.0,0.772727272376033,137,412.1230878983624,3479.9312223657034,154624
7,2,5,18,9,CyclicSolver,0,100.0,1.2142857134183673,148,501.1414659079164,3641.974247723818,166912
7,3,5,18,9,CyclicSolver,0,100.0,2.5384615365088754,136,500.75419781915843,3390.8064287225716,153600
7,4,5,18,9,CyclicSolver,0,100.0,1.874999998828125,132,603.7322762827389,3061.4976879875176,149504
7,5,5,18,9,CyclicSolver,0,99.8046875,0.9420703121231718,139,291.5409346600063,2793.4041784601286,156672
7,6,5,18,9,CyclicSolver,0,99.8046875,2.1505629582937864,120,376.7323436071165,2625.644375635311,136192
7,7,5,18,9,CyclicSolver,0,99.8046875,3.593217326278893,139,312.14570678258315,3698.118787658401,156672
7,8,5,18,9,CyclicSolver,0,99.8046875,1.151236978782921,139,489.43824643362314,3295.6458131223917,156672
7,9,5,18,9,CyclicSolver,0,99.8046875,0.23140462229941472,131,418.5305498824455,1244.0687333205715,148480
7,0,5,18,9,HeaSolver,0,0,759.0154289284845,201,2051.3461926016025,928.5883747567423,226304
7,1,5,18,9,HeaSolver,0,0,274.31698318496956,201,2099.296919907909,945.1489508473314,226304
7,2,5,18,9,HeaSolver,0,0,371.9739813191257,201,2322.985699900426,946.6049932884052,226304
7,3,5,18,9,HeaSolver,0,0,583.8209130124454,201,2295.5604151259176,1004.2644606847316,226304
7,4,5,18,9,HeaSolver,0,0,377.5804440999497,201,2311.899382393807,1017.8190538920462,226304
7,5,5,18,9,HeaSolver,0,0,208.01937491679223,201,2026.7293086014688,964.5680571524426,226304
7,6,5,18,9,HeaSolver,0,0,446.3066403624667,201,2342.112943605054,948.3991105398163,226304
7,7,5,18,9,HeaSolver,0,0,549.626153619658,201,2416.129785571713,900.5999042293988,226304
7,8,5,18,9,HeaSolver,0,0,173.26539707766153,201,2001.8789901575074,921.5317735606804,226304
7,9,5,18,9,HeaSolver,0,0.09765625,317.622761911928,201,1318.083316164557,385.29853084962815,226304
7,0,1,18,9,ChocoSolver,0,100.0,2.2319335915180663,26,1.107702462002635,0.979603209067136,29696
7,1,1,18,9,ChocoSolver,0,100.0,0.6818181815082645,21,0.5141824362799525,0.7822451745159924,24576
7,2,1,18,9,ChocoSolver,0,100.0,1.1319754456200175,32,1.1375555014237761,1.1534381797537208,36864
7,3,1,18,9,ChocoSolver,0,100.0,1.3888972345085404,30,1.0897904550656676,1.115793856792152,34816
7,4,1,18,9,ChocoSolver,0,100.0,0.74999999953125,20,0.4754129806533456,0.7435066751204431,23552
7,5,1,18,9,ChocoSolver,0,100.0,0.28445312488621877,26,0.5795826483517885,0.8579246415756643,29696
7,6,1,18,9,ChocoSolver,10.44921875,100.0,1.630457260070319,27,1.098090332467109,0.9884822028689086,30720
7,7,1,18,9,ChocoSolver,0,100.0,3.4047407639502354,38,1.522834096569568,1.3768903203308582,43008
7,8,1,18,9,ChocoSolver,0,100.0,0.8670898434609701,28,0.896669453009963,0.9513753466308117,31744
7,9,1,18,9,ChocoSolver,0.09765625,100.0,0.4178466795133972,29,1.085698896087706,1.0648118569515646,32768
8,0,5,24,11,PenaltySolver,0,0,702.7094023998504,108,2291.31528080767,2830.786481546238,121856
8,1,5,24,11,PenaltySolver,0,0,850.411842266671,100,2014.9702985361218,3008.2556921988726,113664
8,2,5,24,11,PenaltySolver,0,0,490.6861119950336,91,1715.292758516036,2708.721636126749,103424
8,3,5,24,11,PenaltySolver,0,0,917.5115955327979,95,1955.7042850628495,2389.071500263177,107520
8,4,5,24,11,PenaltySolver,0,0,321.87503893375,90,1851.3744138749316,2425.995673988946,102400
8,0,5,24,11,CyclicSolver,0,100.0,3.4999999975,132,1027.5637778239325,2838.693653440103,149504
8,1,5,24,11,CyclicSolver,0,100.0,5.090909086280991,121,908.8814623025246,3111.115946210455,137216
8,2,5,24,11,CyclicSolver,0,0,268.8313629341677,85,1959.6874053990468,2110.5666614980437,96256
8,3,5,24,11,CyclicSolver,0,100.0,4.62499999421875,134,846.2533483123407,2850.9362647780217,151552
8,4,5,24,11,CyclicSolver,0,99.8046875,1.3016406244793437,147,943.3967348295264,3291.5480754696764,165888
8,0,5,24,11,HeaSolver,0,0,1002.8764641274096,201,3422.1779862856492,772.2761578452773,226304
8,1,5,24,11,HeaSolver,0,0,980.1912278020989,201,3559.269596640952,647.4128661127761,226304
8,2,5,24,11,HeaSolver,0,0,495.7045124858134,201,3351.024955615867,691.8523421608843,226304
8,3,5,24,11,HeaSolver,0,0,1070.714354130357,201,3349.665811218787,667.5103802289814,226304
8,4,5,24,11,HeaSolver,0,0,307.13679675214524,201,3554.3901596087962,651.6706466735341,226304
8,0,1,24,11,ChocoSolver,0,100.0,2.019182476236298,36,4.761548084206879,2.3560048369690776,40960
8,1,1,24,11,ChocoSolver,0,100.0,4.976651273884862,31,4.29086203686893,2.0834059761837125,35840
8,2,1,24,11,ChocoSolver,0,100.0,2.791426807741354,29,3.6047987593337893,1.7896659816615283,32768
8,3,1,24,11,ChocoSolver,0,100.0,1.7499999978124998,22,1.2992671774700284,1.2899498036131263,25600
8,4,1,24,11,ChocoSolver,0,100.0,1.3767968744492811,30,3.660230539739132,1.8788367654196918,34816
8,5,1,24,11,ChocoSolver,0,100.0,2.358154294909871,30,4.032948094885796,2.0078271622769535,34816
8,6,1,24,11,ChocoSolver,0,100.0,7.882812491241319,31,4.155501917935908,1.9855194319970906,35840
8,7,1,24,11,ChocoSolver,0,100.0,1.863636362789256,21,1.2710061608813703,1.3549017398618162,24576
8,8,1,24,11,ChocoSolver,0,100.0,2.7561035121798705,36,2.8306916910223663,2.059850661084056,40960
8,9,1,24,11,ChocoSolver,0,100.0,0.953667534369012,30,3.577400393784046,1.946098501328379,34816
